"id","code","name","date","status","substitute"
"account_italian_banks_abi_8147",8147,"BANCA DI CRED.COOP.LUCANIA SUD","2013-02-28",1,8154
"account_italian_banks_abi_8148",8148,"CASSA RUR.MONGUELFO-CASIES-TESIDO","2013-02-28",0,0
"account_italian_banks_abi_8149",8149,"BANCA DI CRED.COOP.VO DI BASCIANO","2013-02-28",0,0
"account_italian_banks_abi_8150",8150,"B.C.C. CARLOPOLI SCRL","2013-02-28",1,7091
"account_italian_banks_abi_8151",8151,"B.FRENTANA B.C.C.LANCIANO","2013-02-28",1,5308
"account_italian_banks_abi_8152",8152,"C.R.A. CLOZ E ROMALLO","2013-02-28",1,8200
"account_italian_banks_abi_8153",8153,"C.R.A. BASSA VALLE FIEMME B.C.C.","2013-02-28",1,8184
"account_italian_banks_abi_8154",8154,"BANCA DEL CILENTO C.C.CILENTO CENTR.","2013-02-28",0,0
"account_italian_banks_abi_8155",8155,"CASSA RAIFFEISEN DI NALLES SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8156",8156,"C.R.A. NANNO","2013-02-28",1,8264
"account_italian_banks_abi_8157",8157,"C.R.A. NATURNO","2013-02-28",0,0
"account_italian_banks_abi_8159",8159,"C.R.A. PERGINE VALSUGANA","2013-02-28",1,8178
"account_italian_banks_abi_8160",8160,"C.R.A. NOMI","2013-02-28",1,8305
"account_italian_banks_abi_8161",8161,"CASSA RAIFFEISEN NOVA LEVANTE S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8162",8162,"C.RAIFFEISEN NOVA PONENTE-ALDINO","2013-02-28",0,0
"account_italian_banks_abi_8163",8163,"C.RUR.CENTRO VALDISOLE BCC","2013-02-28",0,0
"account_italian_banks_abi_8164",8164,"C.R.A. VILLALAGO  E ALTO SAGITTARIO","2013-02-28",1,8494
"account_italian_banks_abi_8165",8165,"C.R.A. VALLARSA","2013-02-28",1,8210
"account_italian_banks_abi_8166",8166,"B.C.C.VAL TORDINO-MOSCIANO S.ANGELO","2013-02-28",1,7086
"account_italian_banks_abi_8167",8167,"CASSA RUR.OLLE-SAMONE-SCURELLE BCC","2013-02-28",0,0
"account_italian_banks_abi_8168",8168,"B.C.C.OLTRESARCA-ALTO GARDA","2013-02-28",1,8016
"account_italian_banks_abi_8169",8169,"C.R.A. OSPEDALETTO","2013-02-28",1,8102
"account_italian_banks_abi_8170",8170,"C.R.A. OSSANA","2013-02-28",1,8062
"account_italian_banks_abi_8171",8171,"B.C.C DELL'ALTO BRADANO","2013-02-28",1,5385
"account_italian_banks_abi_8172",8172,"C.R.A. BENESTARE","2013-02-28",1,8492
"account_italian_banks_abi_8175",8175,"CASSA RAIFFEISEN DI PARCINES S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8177",8177,"C.R.A. PELLIZZANO","2013-02-28",1,8163
"account_italian_banks_abi_8178",8178,"C.R.A. PERGINE VALSUGANA","2013-02-28",0,0
"account_italian_banks_abi_8179",8179,"C.R.A. PINZOLO B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8180",8180,"C.R.A.POVO VIGO CORTESANO","2013-02-28",1,8304
"account_italian_banks_abi_8182",8182,"CASSA RAIFFEISEN WIPPTAL SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8183",8183,"CASSA RAIFFEISEN PRATO ALLO STELVIO","2013-02-28",0,0
"account_italian_banks_abi_8184",8184,"CASSA RURALE DI FIEMME B.C.C. S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8185",8185,"C.R.A. PRESSANO","2013-02-28",1,8120
"account_italian_banks_abi_8186",8186,"BANCA ATESINA DI CR.COOP. SRL","2013-02-28",0,0
"account_italian_banks_abi_8187",8187,"C.R.A. RENON","2013-02-28",0,0
"account_italian_banks_abi_8188",8188,"C.R.A. ""SAN CARLO""","2013-02-28",1,8946
"account_italian_banks_abi_8189",8189,"B.C.C. VALLE DEL TRIGNO C.SCPARL","2013-02-28",0,0
"account_italian_banks_abi_8190",8190,"C.R.A. MARIA S.S.DEL ROSA","2013-02-28",2,0
"account_italian_banks_abi_8191",8191,"B.C.C.SAN MARTINO IN PENSILIS","2013-02-28",1,8968
"account_italian_banks_abi_8192",8192,"C.R.A. DELLE GIUDICARIE","2013-02-28",1,8078
"account_italian_banks_abi_8193",8193,"C.R.A. STORNARELLA","2013-02-28",1,6265
"account_italian_banks_abi_8194",8194,"C.R.A. QUADRA","2013-02-28",1,8088
"account_italian_banks_abi_8195",8195,"C.R.A. SAN QUIRINO","2013-02-28",1,8356
"account_italian_banks_abi_8196",8196,"C.R.A. RABBI","2013-02-28",1,8042
"account_italian_banks_abi_8197",8197,"C.RUR. RAGOLI E MONTAGNE BCC","2013-02-28",1,8276
"account_italian_banks_abi_8198",8198,"C.R.A. RAOSSI VALLARSA","2013-02-28",1,8165
"account_italian_banks_abi_8199",8199,"C.R.A. RESIA","2013-02-28",1,8066
"account_italian_banks_abi_8200",8200,"C.RUR. NOVELLA E ALTA ANAUNIA BCC","2013-02-28",0,0
"account_italian_banks_abi_8201",8201,"CASSA RAIFFEISEN DI RIFIANO-CAINES","2013-02-28",1,8998
"account_italian_banks_abi_8204",8204,"C.R.A. ROMALLO","2013-02-28",1,8152
"account_italian_banks_abi_8205",8205,"C.R.A. ALTA VAL DI NON","2013-02-28",1,8263
"account_italian_banks_abi_8206",8206,"C.R.A. RONCEGNO  B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8207",8207,"C.R.A. RONCO","2013-02-28",1,8047
"account_italian_banks_abi_8208",8208,"C.R.A. RONCONE","2013-02-28",1,8097
"account_italian_banks_abi_8209",8209,"C.R.A. ROVERE' DELLA LUNA","2013-02-28",0,0
"account_italian_banks_abi_8210",8210,"C.R.A. ROVERETO BCC SCRL","2013-02-28",0,0
"account_italian_banks_abi_8211",8211,"C.R.A. RUMO","2013-02-28",1,8122
"account_italian_banks_abi_8213",8213,"C.R.A.S.VITTORE DEL LAZIO","2013-02-28",1,8682
"account_italian_banks_abi_8214",8214,"B.C.C.DI CERNUSCO SUL NAVIGLIO S.C.","2013-02-28",0,0
"account_italian_banks_abi_8215",8215,"B.C.C. SCIGLIANO","2013-02-28",1,7061
"account_italian_banks_abi_8216",8216,"B.C.C.CAMPOROSSO VAL NERVIA","2013-02-28",1,8439
"account_italian_banks_abi_8217",8217,"C.R.A. ROCCANOVA","2013-02-28",1,8147
"account_italian_banks_abi_8218",8218,"B.C.C. DI VULTUTE VITALBA SCRL","2013-02-28",1,5385
"account_italian_banks_abi_8219",8219,"B.C.C. CIRCELLO SCRL","2013-02-28",1,3200
"account_italian_banks_abi_8220",8220,"C.R.A. SALORNO","2013-02-28",0,0
"account_italian_banks_abi_8221",8221,"C.R.A. SAMONE B.C.C.","2013-02-28",1,8167
"account_italian_banks_abi_8223",8223,"C.R.A. DELLE GIUDICARIE","2013-02-28",1,8192
"account_italian_banks_abi_8226",8226,"C.RAIFFEISEN S.MARTINO IN PASSIRIA","2013-02-28",0,0
"account_italian_banks_abi_8227",8227,"C.R.A.S.MICHELE ALL'ADIGE","2013-02-28",1,8139
"account_italian_banks_abi_8228",8228,"C.R.A. S. PANCRAZIO","2013-02-28",1,8231
"account_italian_banks_abi_8229",8229,"C.RUR.DI SANTA MASSENZA","2013-02-28",1,8132
"account_italian_banks_abi_8230",8230,"C.R.A. S.ANNA E RIVA V.","2013-02-28",1,8165
"account_italian_banks_abi_8231",8231,"C.R.A. ULTIMO-S.PANCRAZIO-LAUREGNO","2013-02-28",0,0
"account_italian_banks_abi_8232",8232,"C.R.A. SAONE BCC","2013-02-28",0,0
"account_italian_banks_abi_8233",8233,"CASSA RAIFFEISEN VAL SARENTINO","2013-02-28",0,0
"account_italian_banks_abi_8234",8234,"CASSA RAIFFEISEN DI SCENA SC","2013-02-28",0,0
"account_italian_banks_abi_8235",8235,"C.RUR. DI SCURELLE BCC","2013-02-28",1,8167
"account_italian_banks_abi_8236",8236,"C.R.A. SEGNO","2013-02-28",1,8263
"account_italian_banks_abi_8237",8237,"C.R.A. ALTA VAL DI CEMBRA","2013-02-28",1,8131
"account_italian_banks_abi_8238",8238,"C.RAIFFEISEN SELVA DI VAL GARDENA","2013-02-28",0,0
"account_italian_banks_abi_8239",8239,"CASSA RAIFFEISEN DI SENALES","2013-02-28",0,0
"account_italian_banks_abi_8240",8240,"C.R.A.FORNACE E SEREGNANO","2013-02-28",1,8093
"account_italian_banks_abi_8241",8241,"C.R.A.SERRAVALLE-CHIZZOLA","2013-02-28",1,8011
"account_italian_banks_abi_8243",8243,"C.R.A. SFRUZ","2013-02-28",1,8263
"account_italian_banks_abi_8244",8244,"CASSA RAIFFEISEN SILANDRO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8245",8245,"C.R.A. SOPRAMONTE","2013-02-28",1,8304
"account_italian_banks_abi_8246",8246,"C.R.A. ALTA VAL DI CEMBRA","2013-02-28",1,8131
"account_italian_banks_abi_8247",8247,"C.R.A. STRIGNO E SPERA","2013-02-28",1,8252
"account_italian_banks_abi_8248",8248,"CASSA RUR.DI SPIAZZO E IAVRE'- B.C.C","2013-02-28",0,0
"account_italian_banks_abi_8249",8249,"C.R.A. STILVES-TRENS","2013-02-28",0,0
"account_italian_banks_abi_8250",8250,"C.R.A. STORO","2013-02-28",1,5116
"account_italian_banks_abi_8251",8251,"C.R.A. STREMBO","2013-02-28",0,0
"account_italian_banks_abi_8252",8252,"C.R.A. STRIGNO E SPERA   BCC","2013-02-28",1,8102
"account_italian_banks_abi_8253",8253,"B.C.C. TEORA, ALTO OFANTO, ALTO SELE","2013-02-28",1,5424
"account_italian_banks_abi_8254",8254,"C.R.A. PAGO VEIANO","2013-02-28",1,8464
"account_italian_banks_abi_8255",8255,"C.R.A. OLTRADIGE","2013-02-28",0,0
"account_italian_banks_abi_8256",8256,"B.C.C. CERVINO-DURAZZANO","2013-02-28",1,5142
"account_italian_banks_abi_8257",8257,"C.R.A. BENEVENTO","2013-02-28",1,5308
"account_italian_banks_abi_8258",8258,"CREDITO COOP.CENTRO CALABRIA S.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8259",8259,"B.C.C. DI GRANTORTO","2013-02-28",1,8590
"account_italian_banks_abi_8260",8260,"C.R.A.VAL TAGLIAMENTO              E","2013-02-28",1,8894
"account_italian_banks_abi_8261",8261,"C.R.A. SAINT CHRISTOPHE","2013-02-28",1,8587
"account_italian_banks_abi_8262",8262,"B.C.C. DI RAVENNA E RUSSI","2013-02-28",1,8542
"account_italian_banks_abi_8263",8263,"C.R.A. D'ANAUNIA B.C.C.  SCRL","2013-02-28",0,0
"account_italian_banks_abi_8264",8264,"C.R.A. TASSULLO E NANNO","2013-02-28",0,0
"account_italian_banks_abi_8265",8265,"C.R.A. TELVE","2013-02-28",1,8252
"account_italian_banks_abi_8266",8266,"C.R.A. TENNA","2013-02-28",1,8178
"account_italian_banks_abi_8268",8268,"C.R.A. VALLE DEI LAGHI","2013-02-28",1,8132
"account_italian_banks_abi_8269",8269,"C.R.A. TERLANO","2013-02-28",0,0
"account_italian_banks_abi_8270",8270,"C.R.A. TERRAGNOLO","2013-02-28",1,8091
"account_italian_banks_abi_8271",8271,"C.R.A. TESERO E PANCHIA'","2013-02-28",1,8184
"account_italian_banks_abi_8273",8273,"C.R.A. TESIMO","2013-02-28",0,0
"account_italian_banks_abi_8274",8274,"C.R.A. TEZZE","2013-02-28",1,8102
"account_italian_banks_abi_8275",8275,"C.R.A. TIARNO","2013-02-28",1,8026
"account_italian_banks_abi_8276",8276,"C.R.A. DI TIONE RAGOLI E MONTAGNE","2013-02-28",1,8024
"account_italian_banks_abi_8277",8277,"CASSA RAIFFEISEN DI TIRES SOC.COOP.","2013-02-28",1,8065
"account_italian_banks_abi_8278",8278,"CASSA RAIFFEISEN TIROLO SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8279",8279,"C.RUR.VALLI DI PRIMIERO E VANOI BCC","2013-02-28",0,0
"account_italian_banks_abi_8280",8280,"C.R.A. TRES","2013-02-28",1,8263
"account_italian_banks_abi_8281",8281,"CASSA RAIFFEISEN DI TUBRE S.C.R.L.","2013-02-28",1,8183
"account_italian_banks_abi_8282",8282,"C.R.A. TUENNO B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8283",8283,"C.R.A. JONICA -S.CATERINA D.JONIO","2013-02-28",1,3032
"account_italian_banks_abi_8284",8284,"B.C.C. OLTREPO' PAVESE","2013-02-28",1,8324
"account_italian_banks_abi_8285",8285,"C.R.A. TURES-AURINA","2013-02-28",0,0
"account_italian_banks_abi_8286",8286,"C.R.A. ZERMEGHEDO","2013-02-28",1,8732
"account_italian_banks_abi_8287",8287,"B.C.C. DEL SAVUTO SCRL","2013-02-28",1,8531
"account_italian_banks_abi_8289",8289,"C.R.A. MONTELLO","2013-02-28",1,8936
"account_italian_banks_abi_8290",8290,"B.C.C. VOTTIGNASCO","2013-02-28",1,8382
"account_italian_banks_abi_8291",8291,"C.R.A. VALLE RAIO","2013-02-28",1,8327
"account_italian_banks_abi_8292",8292,"C.R.A. VALFLORIANA","2013-02-28",1,8153
"account_italian_banks_abi_8295",8295,"CASSA RAIFFEISEN DI VANDOIES S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8296",8296,"C.R.A. VERMIGLIO","2013-02-28",1,8163
"account_italian_banks_abi_8298",8298,"C.R.A. VALLE DEI LAGHI","2013-02-28",1,8132
"account_italian_banks_abi_8299",8299,"C.R.A. VIGO ANAUNIA","2013-02-28",1,8079
"account_italian_banks_abi_8300",8300,"C.R.A. VIGO-CORTESANO","2013-02-28",1,8180
"account_italian_banks_abi_8301",8301,"C.RUR.DEL LOMASO BCC","2013-02-28",1,8088
"account_italian_banks_abi_8302",8302,"CASSA RAIFFEISEN DI VILLABASSA SC","2013-02-28",0,0
"account_italian_banks_abi_8304",8304,"C.RUR DI TRENTO B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8305",8305,"C.R.A. ALTA VALLAGARINA  SCRL","2013-02-28",0,0
"account_italian_banks_abi_8307",8307,"C.RAFFEISEN VALLE ISARCO","2013-02-28",0,0
"account_italian_banks_abi_8308",8308,"C.R.A. VENTICANO","2013-02-28",1,8661
"account_italian_banks_abi_8309",8309,"BANCA DI ROMANO E S.CATERINA C.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8310",8310,"C.R.A. CALABRITTO","2013-02-28",1,8320
"account_italian_banks_abi_8311",8311,"BENACO BANCA CRED.COOP.COSTERMANO","2013-02-28",1,8315
"account_italian_banks_abi_8312",8312,"B.C.C. PIANELLA","2013-02-28",1,8473
"account_italian_banks_abi_8313",8313,"C.R.A. SALGAREDA","2013-02-28",1,8593
"account_italian_banks_abi_8315",8315,"BANCA MARANO C C DELLA VALPOLICELLA","2013-02-28",0,0
"account_italian_banks_abi_8316",8316,"C.R.A. PINETANA B.C.C.","2013-02-28",0,0
"account_italian_banks_abi_8317",8317,"C.R.A. AGRO M.","2013-02-28",1,8712
"account_italian_banks_abi_8318",8318,"C.R.A. ALTA IRPINIA","2013-02-28",1,5204
"account_italian_banks_abi_8319",8319,"C.R.A. ""BEATO TOMMASO""","2013-02-28",1,8327
"account_italian_banks_abi_8320",8320,"BCC ALTAVILLA SILENTINA E CALABRITTO","2013-02-28",0,0
"account_italian_banks_abi_8321",8321,"B.C.C. PIANURA BOLOGNESE","2013-02-28",1,8881
"account_italian_banks_abi_8322",8322,"B.C.C. DI CONCAMARISE","2013-02-28",0,0
"account_italian_banks_abi_8324",8324,"BANCA CENTROPADANA C.COOP.SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8325",8325,"B.C.C. MUGELLO","2013-02-28",0,0
"account_italian_banks_abi_8326",8326,"B.C.C.CATTEDRALE DI ADRIA - SOC.COOP","2013-02-28",1,8982
"account_italian_banks_abi_8327",8327,"B.C.C. DI ROMA","2013-02-28",0,0
"account_italian_banks_abi_8328",8328,"C.R.A. DELL'ICONA","2013-02-28",1,5385
"account_italian_banks_abi_8329",8329,"B.C.C. ALTA BRIANZA","2013-02-28",0,0
"account_italian_banks_abi_8330",8330,"B.C.C. BASSA FRIULANA","2013-02-28",0,0
"account_italian_banks_abi_8331",8331,"B.C.C. DELL'ALTO RENO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8332",8332,"BANCA PICENA TRUENTINA C.COOP.S.COOP","2013-02-28",0,0
"account_italian_banks_abi_8334",8334,"B.C.C. S.FELICITA -AFFILE","2013-02-28",1,8716
"account_italian_banks_abi_8335",8335,"C.R.A. AGNADELLO","2013-02-28",1,8771
"account_italian_banks_abi_8336",8336,"C.R.A. AIELLO","2013-02-28",1,8551
"account_italian_banks_abi_8338",8338,"B.C.C.ALBEROBELLO E S.MICHELE DI B.","2013-02-28",0,0
"account_italian_banks_abi_8340",8340,"CASSA PADANA BCC SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8341",8341,"B.C.C. DI ALTOFONTE E CACCAMO","2013-02-28",0,0
"account_italian_banks_abi_8342",8342,"B.C.C. DI AQUARA SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8343",8343,"B.C.C. AMATRICE","2013-02-28",1,8327
"account_italian_banks_abi_8344",8344,"B.C.C. DI ANAGNI","2013-02-28",0,0
"account_italian_banks_abi_8345",8345,"BANCA DI ANGHIARI E STIA CRED.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8346",8346,"C.R.A. JONIO CRED.COOP.","2013-02-28",1,8969
"account_italian_banks_abi_8350",8350,"EMIL BANCA CRED.COOP. BOLOGNA SCARL","2013-02-28",1,7072
"account_italian_banks_abi_8351",8351,"BANCASCIANO CREDITO COOPRATIVO","2013-02-28",0,0
"account_italian_banks_abi_8353",8353,"B.C.C. AURISINA","2013-02-28",1,8928
"account_italian_banks_abi_8354",8354,"B.C.C. AVETRANA","2013-02-28",0,0
"account_italian_banks_abi_8355",8355,"C.R.A. AVIGLIANO","2013-02-28",1,5424
"account_italian_banks_abi_8356",8356,"BANCA DI CREDITO COOP.PORDENONESE","2013-02-28",0,0
"account_italian_banks_abi_8358",8358,"B.C.C. ALBERGHI DI PESCIA","2013-02-28",0,0
"account_italian_banks_abi_8359",8359,"B.CC.BAGNOLI VALLE TRIGNO","2013-02-28",1,8191
"account_italian_banks_abi_8360",8360,"B.C.C. CORLEONE","2013-02-28",1,3032
"account_italian_banks_abi_8361",8361,"B.C.C. DEL TUBENNA","2013-02-28",1,8561
"account_italian_banks_abi_8362",8362,"B.C.C. ARBOREA","2013-02-28",0,0
"account_italian_banks_abi_8363",8363,"C.R.A. ARDIZZONE","2013-02-28",1,1030
"account_italian_banks_abi_8364",8364,"B.C.C. VALLE DEL MELANDRO","2013-02-28",1,3139
"account_italian_banks_abi_8365",8365,"BCC ALTO TIRRENO CALABRIA","2013-02-28",0,0
"account_italian_banks_abi_8366",8366,"B.C.C. BUGUGGIATE","2013-02-28",1,8404
"account_italian_banks_abi_8369",8369,"BCC. DI BAGNOLO CREMASCO","2013-02-28",1,7077
"account_italian_banks_abi_8370",8370,"C.R.A. ESTENSE","2013-02-28",1,8186
"account_italian_banks_abi_8372",8372,"C.R.A. DI BARIANO","2013-02-28",1,8499
"account_italian_banks_abi_8374",8374,"B.C.C.  DI BARLASSINA SOC.COOP.VA","2013-02-28",0,0
"account_italian_banks_abi_8375",8375,"B.C.C. DI BASILIANO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8377",8377,"B.C.C. DI BASSANO ROMANO SCRL","2013-02-28",1,8436
"account_italian_banks_abi_8378",8378,"CASSA RUR.ART.-B.C.C.DI BATTIPAGLIA","2013-02-28",0,0
"account_italian_banks_abi_8379",8379,"BANCA DI BEDIZZOLE TURANO VALVESTINO","2013-02-28",0,0
"account_italian_banks_abi_8380",8380,"BCC. 0ELLARIA-IGEA MARINA","2013-02-28",1,8852
"account_italian_banks_abi_8381",8381,"B.C.C. DI BELLEGRA  SCRL","2013-02-28",0,0
"account_italian_banks_abi_8382",8382,"BANCA DI CRED.COOP.DI BENE VAGIENNA","2013-02-28",0,0
"account_italian_banks_abi_8384",8384,"C.R.A. BETTONA","2013-02-28",1,8871
"account_italian_banks_abi_8385",8385,"BANCA DI BIENTINA CRED.COOP.SOC.COOP","2013-02-28",1,8003
"account_italian_banks_abi_8386",8386,"CASSA RUR.E ART.DI BINASCO-CRED.COOP","2013-02-28",0,0
"account_italian_banks_abi_8387",8387,"B.C.C. DI BISIGNANO","2013-02-28",1,7062
"account_italian_banks_abi_8388",8388,"C.R.A. BITETTO","2013-02-28",1,8988
"account_italian_banks_abi_8389",8389,"B.C.C. BOFFALORA D'ADDA  SCRL","2013-02-28",1,8214
"account_italian_banks_abi_8390",8390,"C.R.A. BONAVICINA","2013-02-28",1,8825
"account_italian_banks_abi_8391",8391,"B.C.C. DEL CREMONESE","2013-02-28",1,8454
"account_italian_banks_abi_8392",8392,"B.C.C. BORGO PANIGALE","2013-02-28",1,8350
"account_italian_banks_abi_8393",8393,"C.R.A. BORGO S.GIACOMO","2013-02-28",0,0
"account_italian_banks_abi_8396",8396,"B.C.C. VALTROMPIA-BOVEGNO SCRL","2013-02-28",1,8340
"account_italian_banks_abi_8397",8397,"C.R.A. DI BOVES-BANCA DI CRED.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8398",8398,"C.R.A. BOZZOLO","2013-02-28",1,8001
"account_italian_banks_abi_8399",8399,"C.R.A DI BRENDOLA CRED.COOP.SCRL","2013-02-28",0,0
"account_italian_banks_abi_8400",8400,"B.C.C. BRESEGA DI PONSO  SCRL","2013-02-28",1,8186
"account_italian_banks_abi_8401",8401,"C.R.A. BRESSA","2013-02-28",1,8715
"account_italian_banks_abi_8404",8404,"B.C.C. BUSTO GAROLFO E BUGUGGIATE","2013-02-28",0,0
"account_italian_banks_abi_8405",8405,"B.C.C. BUTERA","2013-02-28",1,8640
"account_italian_banks_abi_8406",8406,"C.R.A. BARBARANO ROMANO","2013-02-28",0,0
"account_italian_banks_abi_8407",8407,"BANCA DI CRED.COOP.DEL VENEZIANO","2013-02-28",0,0
"account_italian_banks_abi_8408",8408,"B.C.C.DELL'ALTO CROTONESE SCRL","2013-02-28",1,3032
"account_italian_banks_abi_8409",8409,"B.C.C.  DI BUONABITACOLO SC","2013-02-28",0,0
"account_italian_banks_abi_8410",8410,"C.R.A. CALAMONACI","2013-02-28",1,8969
"account_italian_banks_abi_8411",8411,"B.C.C. COLOBRARO VALSINNI","2013-02-28",1,8147
"account_italian_banks_abi_8412",8412,"C.R.A.  DI CASTELVETRANO","2013-02-28",1,8952
"account_italian_banks_abi_8413",8413,"B.C.C. CAMPOBELLO MAZARA","2013-02-28",1,5132
"account_italian_banks_abi_8414",8414,"BANCA MOLISANA DI CRED.COOP.VO","2013-02-28",0,0
"account_italian_banks_abi_8416",8416,"BANCA DI VERONA C.C. CA' DI DAVID SC","2013-02-28",0,0
"account_italian_banks_abi_8417",8417,"B.C.C. CAERANO DI S.MARCO","2013-02-28",1,8917
"account_italian_banks_abi_8419",8419,"C.R.A. CALCIO","2013-02-28",1,8514
"account_italian_banks_abi_8420",8420,"C.R.A. CALUSO","2013-02-28",1,3268
"account_italian_banks_abi_8422",8422,"B.C.C. VERGATO","2013-02-28",0,0
"account_italian_banks_abi_8425",8425,"B.C.C. CAMBIANO","2013-02-28",0,0
"account_italian_banks_abi_8427",8427,"BCC FIORENTINO CAMPI BISENZIO","2013-02-28",1,8673
"account_italian_banks_abi_8428",8428,"B.C.C. CAMPIGLIA BERICI SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8429",8429,"BANCA PADOVANA CREDITO COOP.VO S.C.","2013-02-28",0,0
"account_italian_banks_abi_8430",8430,"B.C.C. DI CANTU' SCRL","2013-02-28",0,0
"account_italian_banks_abi_8431",8431,"C.R.A. CAPACCIO","2013-02-28",0,0
"account_italian_banks_abi_8434",8434,"BANCA DI CRED.COOP.ABRUZZESE S.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8435",8435,"B.C.C. ALTO CREMASCO","2013-02-28",1,7077
"account_italian_banks_abi_8436",8436,"B.CAPRANICA E BASSANO R. S.C.P.A.","2013-02-28",0,0
"account_italian_banks_abi_8437",8437,"B.C.C. DELBASSO SEBINO S.C.R.L.","2013-02-28",0,0
"account_italian_banks_abi_8439",8439,"B.DI CARAGLIO CUNEESE E RIV.FIORI","2013-02-28",0,0
"account_italian_banks_abi_8440",8440,"B.C.C.  CARATE BRIANZA SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8441",8441,"B.C.C. CARAVAGGIO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8442",8442,"C.R.A. ESTENSE","2013-02-28",1,8186
"account_italian_banks_abi_8445",8445,"B.C.C. TERRA D'OTRANTO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8446",8446,"CRED.COOP.VO AREA PRATESE S.C.R.L.","2013-02-28",0,0
"account_italian_banks_abi_8448",8448,"BANCA VENETA 1896-C.C.PROV.VR E RO","2013-02-28",1,8340
"account_italian_banks_abi_8450",8450,"BANCA ALPI MARITTIME CRED.COOP.CARR`","2013-02-28",0,0
"account_italian_banks_abi_8451",8451,"BCC. CASALGRASSO CARMAGNO","2013-02-28",1,8833
"account_italian_banks_abi_8452",8452,"B.C.C. CARTURA","2013-02-28",0,0
"account_italian_banks_abi_8453",8453,"B.C.C. DI CARUGATE SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8454",8454,"BANCA CREMONESE CREDITO COOP.S.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8455",8455,"C.R.A. CASALMORO","2013-02-28",1,8001
"account_italian_banks_abi_8456",8456,"C.R.A.  DI CASAVECCHIA","2013-02-28",0,0
"account_italian_banks_abi_8457",8457,"B.C.C. REGGELLO","2013-02-28",0,0
"account_italian_banks_abi_8458",8458,"BANCA DI CASCINA CRED.COOP.SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8460",8460,"B.C.C.DI CASSANO D.MURGE E TOLVE","2013-02-28",0,0
"account_italian_banks_abi_8461",8461,"B.C.C.CASTAGNETO CARDUCCI SCRL","2013-02-28",0,0
"account_italian_banks_abi_8462",8462,"B.C.C ROMAGNA OCCIDENTALE SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8463",8463,"C.R.A. CASTELFERRETTI","2013-02-28",1,8086
"account_italian_banks_abi_8464",8464,"BCC. CASTELFRANCO MISCANO","2013-02-28",1,3032
"account_italian_banks_abi_8465",8465,"B.C.C. CASTEL GANDOLFO","2013-02-28",1,7092
"account_italian_banks_abi_8466",8466,"B.C.C.DI CASTEL GOFFREDO SCRL","2013-02-28",0,0
"account_italian_banks_abi_8467",8467,"BCC. POLESINE OCCIDENTALE","2013-02-28",1,8933
"account_italian_banks_abi_8468",8468,"C.R.A. CASTELLABATE BCC","2013-02-28",1,7066
"account_italian_banks_abi_8469",8469,"C.R.A. CASTELLANA GROTTE CRED.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8472",8472,"B.C.C. CASTENASO","2013-02-28",0,0
"account_italian_banks_abi_8473",8473,"BCC.CASTIGLIONE M.RAIMONDO PIANELLA","2013-02-28",0,0
"account_italian_banks_abi_8474",8474,"B.C.C. PICENA S.C.","2013-02-28",0,0
"account_italian_banks_abi_8476",8476,"C.R.A.  DI CASTROFILIPPO","2013-02-28",1,8969
"account_italian_banks_abi_8479",8479,"B.C.C. CELLINO SAN MARCO","2013-02-28",1,5262
"account_italian_banks_abi_8481",8481,"CEREABANCA 1897 CRED.COOP.SOC.COOP.","2013-02-28",0,0
"account_italian_banks_abi_8482",8482,"C.R.A. CEREGNANO","2013-02-28",1,8596
